0.000000 0.000000
0.020000 -0.179677
0.040000 -0.323619
0.060000 -0.435326
0.080000 -0.518147
0.100000 -0.575281
0.120000 -0.609775
0.140000 -0.624525
0.160000 -0.622275
0.180000 -0.605619
0.200000 -0.577000
0.220000 -0.538708
0.240000 -0.492883
0.260000 -0.441514
0.280000 -0.386439
0.300000 -0.329344
0.320000 -0.271763
0.340000 -0.215081
0.360000 -0.160531
0.380000 -0.109194
0.400000 -0.062000
0.420000 -0.019728
0.440000 0.016993
0.460000 0.047687
0.480000 0.072029
0.500000 0.089844
0.520000 0.101109
0.540000 0.105952
0.560000 0.104653
0.580000 0.097642
0.600000 0.085500
0.620000 0.068961
0.640000 0.048909
0.660000 0.026379
0.680000 0.002557
0.700000 -0.021219
0.720000 -0.043459
0.740000 -0.062524
0.760000 -0.076623
0.780000 -0.083813
0.800000 -0.082000
0.820000 -0.068939
0.840000 -0.042235
0.860000 0.000660
0.880000 0.062445
0.900000 0.145969
0.920000 0.254233
0.940000 0.390389
0.960000 0.557741
0.980000 0.759743
1.000000 1.000000
1.020000 1.282270
1.040000 1.610461
1.060000 1.988632
1.080000 2.420993
1.100000 2.911906
1.120000 3.465885
1.140000 4.087593
1.160000 4.781845
1.180000 5.553608
1.200000 6.408000
1.220000 7.350290
1.240000 8.385897
1.260000 9.520393
1.280000 10.759501
1.300000 12.109094
1.320000 13.575197
1.340000 15.163986
1.360000 16.881789
1.380000 18.735084
1.400000 20.730500
1.420000 22.874819
1.440000 25.174973
1.460000 27.638045
1.480000 30.271269
1.500000 33.082031
1.520000 36.077869
1.540000 39.266470
1.560000 42.655673
1.580000 46.253469
1.600000 50.068000
1.620000 54.107559
1.640000 58.380589
1.660000 62.895686
1.680000 67.661597
1.700000 72.687219
1.720000 77.981601
1.740000 83.553943
1.760000 89.413597
1.780000 95.570065
1.800000 102.033000
1.820000 108.812208
1.840000 115.917645
1.860000 123.359418
1.880000 131.147785
1.900000 139.293156
1.920000 147.806093
1.940000 156.697307
1.960000 165.977661
1.980000 175.658170
2.000000 185.750000
