0.000000 0.000000
0.020000 0.037430
0.040000 0.074441
0.060000 0.110616
0.080000 0.145546
0.100000 0.178829
0.120000 0.210076
0.140000 0.238914
0.160000 0.264986
0.180000 0.287958
0.200000 0.307520
0.220000 0.323388
0.240000 0.335311
0.260000 0.343067
0.280000 0.346473
0.300000 0.345386
0.320000 0.339704
0.340000 0.329370
0.360000 0.314377
0.380000 0.294768
0.400000 0.270640
0.420000 0.242149
0.440000 0.209512
0.460000 0.173006
0.480000 0.132978
0.500000 0.089844
0.520000 0.044091
0.540000 -0.003718
0.560000 -0.052939
0.580000 -0.102849
0.600000 -0.152640
0.620000 -0.201415
0.640000 -0.248188
0.660000 -0.291878
0.680000 -0.331307
0.700000 -0.365199
0.720000 -0.392172
0.740000 -0.410742
0.760000 -0.419314
0.780000 -0.416180
0.800000 -0.399520
0.820000 -0.367394
0.840000 -0.317741
0.860000 -0.248377
0.880000 -0.156991
0.900000 -0.041141
0.920000 0.101747
0.940000 0.274384
0.960000 0.479620
0.980000 0.720446
1.000000 1.000000
1.020000 1.321566
1.040000 1.688582
1.060000 2.104636
1.080000 2.573479
1.100000 3.099016
1.120000 3.685321
1.140000 4.336630
1.160000 5.057351
1.180000 5.852062
1.200000 6.725520
1.220000 7.682657
1.240000 8.728587
1.260000 9.868611
1.280000 11.108214
1.300000 12.453074
1.320000 13.909061
1.340000 15.482243
1.360000 17.178886
1.380000 19.005460
1.400000 20.968640
1.420000 23.075310
1.440000 25.332564
1.460000 27.747714
1.480000 30.328287
1.500000 33.082031
1.520000 36.016919
1.540000 39.141151
1.560000 42.463154
1.580000 45.991591
1.600000 49.735360
1.620000 53.703597
1.640000 57.905680
1.660000 62.351234
1.680000 67.050129
1.700000 72.012489
1.720000 77.248688
1.740000 82.769362
1.760000 88.585403
1.780000 94.707968
1.800000 101.148480
1.820000 107.918631
1.840000 115.030384
1.860000 122.495979
1.880000 130.327934
1.900000 138.539046
1.920000 147.142400
1.940000 156.151364
1.960000 165.579601
1.980000 175.441063
2.000000 185.750000
