0.000000 -0.000000
0.020000 0.092299
0.040000 0.185575
0.060000 0.280805
0.080000 0.378964
0.100000 0.481030
0.120000 0.587980
0.140000 0.700647
0.160000 0.818629
0.180000 0.940886
0.200000 1.066372
0.220000 1.194041
0.240000 1.322848
0.260000 1.451731
0.280000 1.579269
0.300000 1.703681
0.320000 1.823169
0.340000 1.935935
0.360000 2.040183
0.380000 2.134120
0.400000 2.216663
0.420000 2.288101
0.440000 2.348879
0.460000 2.399445
0.480000 2.440246
0.500000 2.471727
0.520000 2.492712
0.540000 2.495532
0.560000 2.470894
0.580000 2.409504
0.600000 2.302071
0.620000 2.139301
0.640000 1.914565
0.660000 1.644424
0.680000 1.357376
0.700000 1.082020
0.720000 0.846954
0.740000 0.680775
0.760000 0.611302
0.780000 0.648406
0.800000 0.784010
0.820000 1.009258
0.840000 1.315295
0.860000 1.693264
0.880000 2.134307
0.900000 2.629435
0.920000 3.169400
0.940000 3.744922
0.960000 4.346724
0.980000 4.965528
1.000000 5.592056
1.020000 6.217725
1.040000 6.836733
1.060000 7.443976
1.080000 8.034347
1.100000 8.602740
1.120000 9.144050
1.140000 9.653227
1.160000 10.125706
1.180000 10.557174
1.200000 10.943318
1.220000 11.279826
1.240000 11.562387
1.260000 11.786333
1.280000 11.938835
1.300000 11.998901
1.320000 11.945186
1.340000 11.756343
1.360000 11.411024
1.380000 10.888063
1.400000 10.187920
1.420000 9.353057
1.440000 8.430766
1.460000 7.468334
1.480000 6.513052
1.500000 5.612210
1.520000 4.818776
1.540000 4.208430
1.560000 3.862532
1.580000 3.862443
1.600000 4.289520
1.620000 5.225125
1.640000 6.737545
1.660000 8.781299
1.680000 11.252331
1.700000 14.046096
1.720000 17.058052
1.740000 20.183657
1.760000 23.320214
1.780000 26.407492
1.800000 29.427727
1.820000 32.365001
1.840000 35.203394
1.860000 37.926990
1.880000 40.519969
1.900000 42.978724
1.920000 45.323354
1.940000 47.576685
1.960000 49.761542
1.980000 51.900748
2.000000 54.017130
