0.000000 0.000000
0.020000 -0.473319
0.040000 -0.864053
0.060000 -1.177531
0.080000 -1.418944
0.100000 -1.593337
0.120000 -1.705618
0.140000 -1.760551
0.160000 -1.762759
0.180000 -1.716724
0.200000 -1.626786
0.220000 -1.497145
0.240000 -1.331859
0.260000 -1.134843
0.280000 -0.909872
0.300000 -0.660581
0.320000 -0.390460
0.340000 -0.102862
0.360000 0.199006
0.380000 0.512075
0.400000 0.833419
0.420000 1.160252
0.440000 1.489931
0.460000 1.819953
0.480000 2.147958
0.500000 2.471727
0.520000 2.789180
0.540000 3.098382
0.560000 3.397536
0.580000 3.684990
0.600000 3.959231
0.620000 4.218887
0.640000 4.462729
0.660000 4.689668
0.680000 4.898758
0.700000 5.089193
0.720000 5.260309
0.740000 5.411583
0.760000 5.542634
0.780000 5.653222
0.800000 5.743249
0.820000 5.812757
0.840000 5.861931
0.860000 5.891096
0.880000 5.900719
0.900000 5.891409
0.920000 5.863916
0.940000 5.819130
0.960000 5.758086
0.980000 5.681956
1.000000 5.592056
1.020000 5.489843
1.040000 5.376916
1.060000 5.255013
1.080000 5.126017
1.100000 4.991948
1.120000 4.854972
1.140000 4.717394
1.160000 4.581660
1.180000 4.450358
1.200000 4.326217
1.220000 4.212110
1.240000 4.111046
1.260000 4.026182
1.280000 3.960810
1.300000 3.918369
1.320000 3.902435
1.340000 3.916728
1.360000 3.965109
1.380000 4.051579
1.400000 4.180282
1.420000 4.355503
1.440000 4.581668
1.460000 4.863345
1.480000 5.205242
1.500000 5.612210
1.520000 6.089242
1.540000 6.641469
1.560000 7.274167
1.580000 7.992752
1.600000 8.802781
1.620000 9.709954
1.640000 10.720109
1.660000 11.839229
1.680000 13.073437
1.700000 14.428997
1.720000 15.912315
1.740000 17.529938
1.760000 19.288555
1.780000 21.194995
1.800000 23.256231
1.820000 25.479375
1.840000 27.871681
1.860000 30.440545
1.880000 33.193503
1.900000 36.138235
1.920000 39.282559
1.940000 42.634438
1.960000 46.201973
1.980000 49.993408
2.000000 54.017130
