0.000000 0.000000
0.020000 0.092689
0.040000 0.186085
0.060000 0.280896
0.080000 0.377829
0.100000 0.477590
0.120000 0.580887
0.140000 0.688428
0.160000 0.800918
0.180000 0.919067
0.200000 1.043580
0.220000 1.175166
0.240000 1.314531
0.260000 1.462274
0.280000 1.616516
0.300000 1.772898
0.320000 1.926954
0.340000 2.074216
0.360000 2.210217
0.380000 2.330491
0.400000 2.430571
0.420000 2.505991
0.440000 2.552283
0.460000 2.564981
0.480000 2.539618
0.500000 2.471727
0.520000 2.359104
0.540000 2.208596
0.560000 2.029311
0.580000 1.830360
0.600000 1.620850
0.620000 1.409893
0.640000 1.206595
0.660000 1.020067
0.680000 0.859418
0.700000 0.733757
0.720000 0.652193
0.740000 0.623836
0.760000 0.657560
0.780000 0.756870
0.800000 0.919896
0.820000 1.144537
0.840000 1.428689
0.860000 1.770251
0.880000 2.167121
0.900000 2.617195
0.920000 3.118371
0.940000 3.668548
0.960000 4.265623
0.980000 4.907493
1.000000 5.592056
1.020000 6.314542
1.040000 7.059505
1.060000 7.808832
1.080000 8.544411
1.100000 9.248127
1.120000 9.901868
1.140000 10.487520
1.160000 10.986971
1.180000 11.382106
1.200000 11.654813
1.220000 11.786979
1.240000 11.760490
1.260000 11.558313
1.280000 11.188254
1.300000 10.682963
1.320000 10.076165
1.340000 9.401588
1.360000 8.692959
1.380000 7.984006
1.400000 7.308457
1.420000 6.700037
1.440000 6.192475
1.460000 5.819499
1.480000 5.614835
1.500000 5.612210
1.520000 5.837865
1.540000 6.288088
1.560000 6.951679
1.580000 7.817440
1.600000 8.874171
1.620000 10.110673
1.640000 11.515747
1.660000 13.078193
1.680000 14.786813
1.700000 16.630407
1.720000 18.597775
1.740000 20.677720
1.760000 22.859114
1.780000 25.132528
1.800000 27.490226
1.820000 29.924545
1.840000 32.427824
1.860000 34.992399
1.880000 37.610610
1.900000 40.274794
1.920000 42.977288
1.940000 45.710431
1.960000 48.466560
1.980000 51.238014
2.000000 54.017130
